Year,State,Population,Total Religous,Christianity,Islam,Hinduism,Buddhism,Noreligion,Syncretism,Judaism,Sikhism,Code,Continent,GDP per Capita
2005,Australia,20395000,20326985,14609098,346715,142765,428295,4486900,65000,96167,33000,AUS,Oceania,34080.9998953245
2005,Austria,8233000,7805302,6285258,372536,0,0,1139199,0,8309,0,AUT,Europe,38403.1338770715
2005,Azerbaijan,8392000,8369820,228500,8056320,0,0,75000,0,10000,0,AZE,Asia,1578.40239029603
2005,Bahrain,888824,883984,87600,782844,13540,0,0,0,0,0,BHR,Asia,17959.3968267194
2005,Bangladesh,138600000,138410081,189142,123921312,12950000,764759,108671,2958,88,10500,BGD,Asia,499.461940239156
2005,Barbados,273000,247940,187296,2041,1059,114,57375,0,31,0,BRB,North America,13822.7417486972
2005,Belarus,9775000,9757200,4892500,17000,0,0,4822500,0,25200,0,BLR,Europe,3125.81053502853
2005,Belgium,10473000,10427350,8139550,400000,6500,10000,1816500,1800,50000,3000,BEL,Europe,36795.9768819639
2005,Belize,292000,244229,208096,410,489,378,34653,0,0,0,BLZ,North America,3885.03407353117
2005,Benin,7395000,7383059,3161071,1692233,6198,0,283500,0,0,0,BEN,Africa,822.785143124704
2005,Bhutan,672000,671884,9530,6720,81509,551176,1770,0,0,0,BTN,Asia,1228.43235572338
2005,Bolivia,9427000,9362167,9033088,1836,0,6827,282810,1377,350,0,BOL,South America,1034.31180039586
2005,Bosnia and Herzegovina,3843000,3842966,1987185,1654753,0,0,200000,0,1028,0,BIH,Europe,2980.60126845084
2005,Botswana,1708000,1704113,1138738,42500,2306,934,34200,93,348,202,BWA,Africa,5513.33106259322
2005,Brazil,183383000,176658254,157380092,60876,4065,281882,14826664,39508,99500,0,BRA,South America,4790.45656586131
2005,Bulgaria,7740000,7732427,6403059,985578,0,0,340837,0,2953,0,BGR,Europe,3899.90763774017
2005,Burkina Faso,12802000,12800280,2891500,7425160,0,0,61500,0,0,0,BFA,Africa,457.933430763383
2005,Burundi,7557000,7555148,6632591,224601,6422,0,10350,0,0,0,BDI,Africa,151.681566343002
2005,Cambodia,13661000,13205926,66012,266914,0,12792905,52497,0,0,0,KHM,Asia,474.111192071079
2005,Cameroon,17823000,17780586,8938935,3499500,0,326,131890,695,0,0,CMR,Africa,1100.17492617744
2005,Canada,32300000,32202025,26057640,646000,193800,605000,4100000,0,341229,161500,CAN,North America,36382.5079164537
2005,Central African Republic,4101000,4087680,2017690,615150,0,0,52000,0,0,0,CAF,Africa,331.163088206718
2005,Chad,10019000,9993439,3306270,5530260,0,1543,19800,3286,0,0,TCD,Africa,658.566973042801
2005,Chile,16267000,15741211,14273550,4000,0,2100,1350161,0,20900,0,CHL,South America,7598.52887745539
2005,China,1303719936,1300233963,75625755,32592998,18000,164268711,423708979,547562373,2500,22000,CHN,Asia,1753.41782926104
2005,Colombia,42889000,42712376,41606496,25700,7500,1500,643335,1200,7500,0,COL,South America,3414.46515834715
2005,Comoros,600000,599835,500,588339,0,0,1700,0,0,0,COM,Africa,1069.02942631854
2005,Costa Rica,4266000,4240940,4057108,0,519,1135,157000,22491,2687,0,CRI,North America,4676.37936562394
2005,Croatia,4442000,4385586,4098533,61127,0,0,225400,0,526,0,HRV,Europe,10621.507456753
2005,Cuba,11243000,14661028,7520095,7200,11000,0,1478532,5621500,1200,0,CUB,North America,3786.66345042341
2005,Cyprus,798000,779775,576604,169999,0,0,33028,0,144,0,CYP,Asia,24959.2591697881
2005,Czech Republic,10234000,9701703,2675520,2518,531,3413,7014110,0,5611,0,CZE,Europe,13430.6698955613
2005,Denmark,5416000,5227868,4544945,200000,0,4423,471500,0,7000,0,DNK,Europe,48799.8256011275
2005,Djibouti,805000,803714,11125,784875,321,0,6700,0,0,0,DJI,Africa,904.736679476444
2005,Dominica,72386,68907,64061,0,68,88,4690,0,0,0,DMA,North America,5160.88914077013
2005,Dominican Republic,9183984,9149266,7484946,2083,0,1705,1653117,0,100,0,DOM,North America,3932.78440650852
2005,Ecuador,13250000,13249755,12136581,1350,0,5941,1078113,0,1150,0,ECU,South America,3002.13860439139
2005,El Salvador,6397000,6390944,5803034,0,0,0,562936,0,282,0,SLV,North America,2428.56887928932
2005,Equatorial Guinea,609000,603329,526785,24665,305,0,18000,0,0,0,GNQ,Africa,10963.4063784924
2005,Eritrea,4473000,4472602,2012850,2370690,895,0,55755,0,0,0,ERI,Africa,388.595947483174
2005,Estonia,1346000,1242083,390579,1863,275,1087,842500,36,2450,9,EST,Europe,10412.6443137966
2005,Ethiopia,73044000,73017240,42171769,27234000,5471,0,79500,0,8500,0,ETH,Africa,162.43272862793
2005,Fiji,825000,788161,448500,57750,247500,0,12500,0,111,4700,FJI,Oceania,3627.63285585254
2005,Finland,5246000,5228925,4422378,23712,0,4879,771162,3903,1249,0,FIN,Europe,39040.2888825052
2005,France,60996000,60113252,42399613,5500000,0,609960,10674300,217146,600000,0,FRA,Europe,34760.1850154731
2005,Gabon,1313000,1263212,963099,157560,0,0,18500,0,0,0,GAB,Africa,6891.36192038265
2005,Georgia,4500000,4484065,3851060,434000,0,0,175000,0,12875,0,GEO,Asia,1642.76093756395
2005,Germany,82464000,77326455,54399203,3500000,70000,82000,19054252,0,189000,22000,DEU,Europe,34507.3688142332
2005,Ghana,21343000,20389648,12666130,3404843,4333,431,806411,0,0,0,GHA,Africa,492.54405617264
2005,Greece,11104000,11078220,10580420,240000,0,0,250000,0,5500,0,GRC,Europe,22551.7357667365
2005,Grenada,103000,102677,96820,500,250,0,4957,0,0,0,GRD,North America,6645.98554869724
2005,Guatemala,12701000,12615290,12065950,1100,0,2000,508040,26000,1000,0,GTM,North America,2068.50012859333
2005,Guinea,9221000,9203880,737678,7837850,0,8200,20637,0,0,0,GIN,Africa,322.415540033465
2005,Guinea-Bissau,1326000,1318676,158866,556919,0,0,19200,0,0,0,GNB,Africa,436.475220248958
2005,Guyana,758000,751598,429477,55781,219706,375,38687,500,22,0,GUY,South America,1105.50682477118
2005,Haiti,9410000,15540200,7998500,2000,0,0,941000,6587000,500,0,HTI,North America,781.276657785884
2005,Honduras,7107000,7076769,6587486,10010,0,3854,402332,0,357,0,HND,North America,1296.69478359222
2005,Hungary,10087000,9458522,7066031,3825,0,2569,2374282,0,11815,0,HUN,Europe,11225.9325815328
2005,Iceland,296000,287009,277615,321,0,597,7211,0,0,0,ISL,Europe,56794.8501588953
2005,India,1115318016,1111388004,26026922,148985354,894489961,8598398,3458725,140510,5000,20769352,IND,Asia,714.8610153644
2005,Indonesia,227300000,227278556,24867812,190589900,3961700,1824640,1650000,1656454,0,8950,IDN,Asia,1263.28733171098
2005,Iraq,27963000,27823185,559260,26984295,0,0,279630,0,0,0,IRQ,Asia,1855.52234835917
2005,Ireland,4131000,4078594,3855152,27678,4214,521,181350,4379,2065,0,IRL,Europe,50914.0312860651
2005,Israel,6930000,6859098,145399,1124000,0,0,314000,0,5275699,0,ISR,Asia,20585.1386127162
2005,Italy,58607000,58011000,50346000,1000000,75000,60000,6500000,0,30000,0,ITA,Europe,32043.1403684119
2005,Jamaica,2650000,2513313,1890680,2334,23347,319,592472,0,521,0,JAM,North America,4103.6016371324
2005,Japan,127773000,214983033,2999997,195000,24660,89000000,15332760,275000,1220,2006,JPN,Asia,37812.8950199948
2005,Jordan,5473000,5473000,164190,5308810,0,0,0,0,0,0,JOR,Asia,2183.39464250953
2005,Kazakhstan,15147000,15068883,4614100,7750583,0,0,2700000,0,4200,0,KAZ,Asia,3771.27895733845
2005,Kenya,35267000,35236853,29036215,3193162,145000,1118,65000,1703,1500,32446,KEN,Africa,511.616394301253
2005,Kiribati,92000,90884,88320,0,0,24,700,0,0,0,KIR,Oceania,1214.63560321853
2005,Kuwait,2245000,2124848,0,2035048,89800,0,0,0,0,0,KWT,Asia,35591.0371337921
2005,Latvia,2301000,2281067,1324373,380,127,87,950000,0,6100,0,LVA,Europe,7594.90238431362
2005,Lebanon,4082000,4063132,1661374,2204280,0,75018,122460,0,0,0,LBN,Asia,4575.10745895486
2005,Lesotho,1995000,1956593,1842825,1200,1155,0,4213,0,0,0,LSO,Africa,842.812630961302
2005,Liberia,3334000,3327190,2281310,466760,0,0,52120,0,0,0,LBR,Africa,294.893220066163
2005,Libya,5923000,5863770,118460,5745310,0,0,0,0,0,0,LBY,Africa,8163.00937006792
2005,Liechtenstein,35000,33238,30158,1776,0,0,1260,0,33,0,LIE,Europe,105399.260494824
2005,Lithuania,3414000,3394996,2935356,2869,139,214,450000,0,5750,0,LTU,Europe,7854.76527867855
2005,Luxembourg,465000,464833,436200,9000,0,0,17500,0,650,0,LUX,Europe,80957.9412812232
2005,Madagascar,17730000,17684682,10372048,797849,0,0,94500,8723,262,0,MDG,Africa,319.537475081164
2005,Malawi,12341000,12250169,8664396,1801506,28137,0,75000,0,237,658,MWI,Africa,289.555214787188
2005,Malaysia,25800000,25455451,2114485,15480000,1538564,4829980,100000,644172,0,0,MYS,Asia,5587.02477972975
2005,Maldives,294000,290688,1335,288120,0,1233,0,0,0,0,MDV,Asia,3640.0121322011
2005,Mali,11732000,11694780,325211,10607200,0,0,11500,0,0,0,MLI,Africa,489.021336942005
2005,Malta,404000,397794,387285,2838,42,810,6500,0,58,0,MLT,Europe,15888.1723209834
2005,Marshall Islands,54000,53995,51347,0,0,0,773,0,0,0,MHL,Oceania,2471.35204589464
2005,Mauritania,2906000,2815416,7489,2789760,0,0,3061,0,0,0,MRT,Africa,970.842360719242
2005,Mauritius,1243000,1241089,394747,207525,610000,3145,12146,8000,0,2682,MUS,Africa,5282.90602155635
2005,Mexico,103947000,103924008,97293942,206112,9465,24190,6092334,0,128646,5213,MEX,North America,8277.67156384567
2005,Moldova,3820000,3781541,3318141,64119,0,0,390000,0,7500,0,MDA,Europe,1034.70705816743
2005,Monaco,32100,32014,27399,730,0,0,3385,0,500,0,MCO,Europe,124197.275382905
2005,Mongolia,2850000,2678597,24882,85500,0,1850000,296115,17100,0,0,MNG,Asia,998.829388045669
2005,Morocco,30172000,30149828,301720,29843108,0,0,0,0,5000,0,MAR,Africa,2018.02554710957
2005,Mozambique,19420000,19179212,8746666,4224000,31266,1695,136890,3612,194,0,MOZ,Africa,416.809824183966
2005,Myanmar,55374000,55325422,4429920,2214960,55374,41406500,270225,112311,25,1500,MMR,Asia,37990.6206454203
2005,Namibia,1957000,1947728,1693277,9700,3311,0,36557,0,0,0,NAM,Africa,3739.53171740574
2005,Nepal,25343000,25279227,387848,1083715,20350000,2490269,63025,0,0,304,NPL,Asia,315.805629997361
2005,Netherlands,16320000,15978582,10570926,897600,105264,194208,4157560,6805,25786,13072,NLD,Europe,41979.0558457881
2005,New Zealand,4134000,4132252,2235307,46326,82063,86935,1620169,10866,4445,9392,NZL,Oceania,27751.0654708859
2005,Nicaragua,5450000,5399725,4907725,1500,0,0,490500,0,0,0,NIC,North America,1162.28968513428
2005,Niger,12628000,12614534,446864,11590000,0,0,10533,0,0,3018,NER,Africa,321.723661184348
2005,Nigeria,133767000,133456081,56317628,66214665,0,7000,385115,3973,100,0,NGA,Africa,1268.38346158479
2005,Norway,4623000,4608337,4168814,76621,3782,9505,345000,0,1300,2306,NOR,Europe,66810.478520868
2005,Oman,2600000,2593543,83500,2412319,75084,5140,0,0,0,17500,OMN,Asia,12377.0800264669
2005,Pakistan,153960000,153849902,2617319,147326963,3387120,88548,149549,1967,0,39355,PAK,Asia,748.922589270883
2005,Palau,22000,21755,18100,500,0,150,300,55,0,0,PLW,Oceania,9626.61241407198
2005,Panama,3228000,3210250,3161160,10000,450,12315,0,2356,5000,112,PAN,North America,4916.90761156463
2005,Papua New Guinea,6118000,6099186,5873280,5090,0,2545,31818,3181,0,0,PNG,Oceania,749.186511555671
2005,Paraguay,5899000,5606204,5367889,1270,0,4516,188768,0,1500,0,PRY,South America,1843.634107636
2005,Peru,27811000,27635971,26698560,6200,0,8500,862141,0,3000,0,PER,South America,2729.49917213529
2005,Philippines,84241000,83940981,76584168,4464773,0,96877,765751,49449,300,0,PHL,Asia,1244.3487406527
2005,Poland,38161000,38062939,35958000,2700,0,1984,2098855,0,1400,0,POL,Europe,8021.50574346795
2005,Portugal,10549000,9462752,8780641,62993,6693,57449,539444,10750,2482,410,PRT,Europe,18773.1253616354
2005,Qatar,744029,687585,63210,553335,26640,17760,26640,0,0,0,QAT,Asia,51455.9509428993
2005,Romania,21800000,21752357,21407729,76128,0,0,260000,0,8500,0,ROU,Europe,4617.92901643258
2005,Rwanda,8992000,8923123,8064826,449600,440,0,22500,0,0,0,RWA,Africa,331.690113448529
2005,Samoa,183000,180093,177510,58,0,18,1525,18,0,0,WSM,Oceania,2590.48985822858
2005,San Marino,31000,30937,29450,6,0,0,1200,0,0,0,SMR,Europe,60900.5432888271
2005,Sao Tome and Principe,149000,148112,139070,1250,0,0,3235,0,0,0,STP,Africa,866.504995638803
2005,Saudi Arabia,23119000,22669480,924760,21051150,231190,0,462380,0,0,0,SAU,Asia,13791.454761932
2005,Senegal,10848000,10843559,433919,10159120,0,1300,16700,360,0,0,SEN,Africa,992.688058138543
2005,Seychelles,83000,81528,76719,987,1593,165,1190,75,0,0,SYC,Africa,11092.5107357824
2005,Sierra Leone,5506000,5474440,1057208,3147566,2797,0,76444,0,0,0,SLE,Africa,292.349066330563
2005,Singapore,4565000,4558142,758539,662809,209482,1698436,599243,330000,300,16620,SGP,Asia,29961.2632774569
2005,Slovenia,2001000,1880644,1478349,54815,0,0,347328,0,152,0,SVN,Europe,18098.9085440003
2005,Solomon Islands,490000,478364,447270,1094,0,1642,1313,0,0,0,SLB,Oceania,1014.855280274
2005,South Africa,47335000,46973479,37919459,749500,655165,128535,2525000,30284,78642,9582,ZAF,Africa,6033.10149088554
2005,Spain,43398000,43382730,36380000,1100000,0,9000,5858730,0,35000,0,ESP,Europe,26419.2968638221
2005,Sri Lanka,19668000,19542351,1573438,1376759,2950200,13537599,85000,0,0,3200,LKA,Asia,1248.69818517034
2005,St. Kitts and Nevis,48000,46986,41839,135,426,0,4494,0,0,0,KNA,North America,11679.4097093764
2005,St. Lucia,165000,154322,146156,434,939,0,6611,0,0,0,LCA,North America,6949.20417333029
2005,St. Vincent and the Grenadines,104000,103941,95826,451,612,0,6737,0,0,0,VCT,North America,5070.38152066094
2005,Sudan,35397000,34785090,2927790,24777900,0,0,0,0,0,0,SDN,Africa,689.20961069153
2005,Suriname,499000,491640,274703,82468,121100,893,7200,400,276,0,SUR,South America,3590.64818332412
2005,Sweden,9030000,9017650,7630100,350000,8500,15000,993300,0,19250,1000,SWE,Europe,43437.0631164776
2005,Switzerland,7437000,7405624,6408536,312354,23129,24170,615675,0,17923,0,CHE,Europe,56546.7856553987
2005,Tajikistan,6850000,6783500,205500,6507500,0,0,68500,0,2000,0,TJK,Asia,340.583183232527
2005,Tanzania,37379000,37211703,18595935,12657251,279999,8522,310000,19848,0,11251,TZA,Africa,492.631339721454
2005,Thailand,64839000,64553618,360998,6483900,55000,56409930,648390,59700,200,17500,THA,Asia,2894.06265596401
2005,Togo,5337000,5309419,2513727,731169,0,0,14463,0,0,0,TGO,Africa,406.562366042383
2005,Tonga,112400,95297,91044,0,103,123,380,0,0,0,TON,Oceania,2594.41873934395
2005,Trinidad and Tobago,1294000,1220223,754060,75085,283514,4118,100296,0,611,0,TTO,North America,12327.2807128582
2005,Tunisia,10029000,9955710,25000,9928710,0,0,0,0,2000,0,TUN,Africa,3193.20435786446
2005,Turkey,72065000,71775554,300579,71087650,0,0,360325,0,17000,0,TUR,Asia,7456.2961006749
2005,Turkmenistan,5268000,5217025,474120,4688520,0,677,52680,0,0,0,TKM,Asia,1704.41538021505
2005,Tuvalu,10000,9960,9700,10,0,0,150,0,0,0,TUV,Oceania,2184.56525884837
2005,Uganda,26495000,26367438,21257472,3117551,170000,1722,305800,3418,2676,1338,UGA,Africa,333.731576250845
2005,Ukraine,47821000,47739912,39703750,393000,0,0,7500000,0,143162,0,UKR,Europe,1826.93139114817
2005,United Arab Emirates,3995000,3964400,273823,2566912,1018725,7990,57000,0,0,0,ARE,Asia,39365.4596409245
2005,United Kingdom,60238000,59771300,40989298,2264221,692355,217659,14722500,142211,272103,370929,GBR,Europe,42132.0907219815
2005,United States of America,295896000,295720819,226464805,2685374,1311442,3682694,51781800,672506,5536622,269862,USA,North America,44114.7477810544
2005,Uruguay,3306000,3288841,2705243,1000,0,32,568632,0,9918,0,URY,South America,5226.94409982496
2005,Uzbekistan,26167000,26024495,1548350,23811970,0,0,654175,0,10000,0,UZB,Asia,546.776850185552
2005,Vanuatu,219000,208470,179580,0,0,440,7500,0,0,0,VUT,Oceania,1887.22657627559
2005,Vietnam,83106000,83048194,8334760,88606,47000,41553000,28089828,805000,0,0,VNM,Asia,687.479727391611
2005,Zambia,11441000,11433872,9953669,62405,57205,3512,20559,0,1522,0,ZMB,Africa,702.741118447779
2005,Zimbabwe,12372000,11935097,9865000,72150,17939,184,253000,392,11432,0,ZWE,Africa,476.555402524382
2010,Afghanistan,27000000,26963103,7287,26880000,8000,2500,55000,0,0,2000,AFG,Asia,543.306526178281
2010,Albania,3195525,3186987,685221,2013180,0,0,481586,0,0,0,ALB,Europe,4094.34838574494
2010,Algeria,35666324,35594990,285330,35309660,0,0,0,0,0,0,DZA,Africa,4480.78631766464
2010,Andorra,85500,85422,77546,769,300,0,6807,0,0,0,AND,Europe,40850.2481432297
2010,Angola,19114176,19029459,17034849,198750,0,1634,342000,162,0,0,AGO,Africa,3587.88364462837
2010,Argentina,40399992,40179460,34400709,611000,1967,7236,4847999,145,275000,385,ARG,South America,10385.9644319555
2010,Armenia,3245781,3242714,3086654,1000,0,0,112300,42195,565,0,ARM,Asia,3218.37829927419
2010,Australia,21400000,21301157,13150670,476290,180000,528977,6636435,70000,97335,30000,AUS,Oceania,52087.9722888891
2010,Austria,8389771,7825183,6124531,398571,0,0,1293783,0,8298,0,AUT,Europe,46858.0432733717
2010,Azerbaijan,9047615,8996434,218200,8595234,0,0,175000,0,8000,0,AZE,Asia,5843.5337683582
2010,Bahrain,1234571,1227159,120985,1106174,0,0,0,0,0,0,BHR,Asia,20722.0704900745
2010,Bangladesh,147290688,147227803,294580,132119746,13256161,883744,116581,3152,177,21000,BGD,Asia,781.153577677298
2010,Barbados,288705,248590,185756,2300,1200,120,59184,0,30,0,BRB,North America,16056.3709766031
2010,Belarus,9490500,9325852,5394257,19000,0,0,3900595,0,12000,0,BLR,Europe,6033.6862392722
2010,Belgium,10876395,10231879,7526165,543818,7500,32629,2088267,0,30000,3500,BEL,Europe,44141.8781415734
2010,Belize,304106,273631,223972,577,612,757,47511,0,0,0,BLZ,North America,4270.78008466035
2010,Benin,8785996,8630919,3514394,2325715,0,0,293352,0,0,0,BEN,Africa,1036.53451502404
2010,Bhutan,694754,693989,8454,6947,72169,583740,196,0,0,0,BTN,Asia,2258.18643535953
2010,Bolivia,10312315,10301001,9720100,1031,0,3836,412492,773,350,0,BOL,South America,1955.46018156049
2010,Bosnia and Herzegovina,3823795,3822098,1988372,1720707,0,0,112000,0,1019,0,BIH,Europe,4635.5101947972
2010,Botswana,1807515,1777598,1250799,49529,2494,1009,45000,100,0,217,BWA,Africa,6434.81248526822
2010,Brazil,190755800,189546075,168313010,35167,5675,244000,16214243,42016,107000,0,BRA,South America,11286.071540212
2010,Bulgaria,7543557,7536793,6206119,972000,0,0,356674,0,2000,0,BGR,Europe,6853.00285388669
2010,Burkina Faso,15583968,15578850,4574351,9023117,0,0,78188,0,0,0,BFA,Africa,647.836095537879
2010,Burundi,8595166,8587438,7641386,214879,7220,0,22000,0,0,0,BDI,Africa,234.235538877634
2010,Cambodia,15308156,15252896,57199,293716,0,14801990,59995,0,0,0,KHM,Asia,785.50266705782
2010,Cameroon,19929964,19895148,9868484,4265362,0,359,145090,765,0,0,CMR,Africa,1352.30227450638
2010,Canada,34500000,34464899,26431104,670000,275000,670000,5670000,27000,340304,275000,CAN,North America,47562.0834253057
2010,Central African Republic,4502654,4487604,2215305,675397,0,0,56000,0,0,0,CAF,Africa,488.421735800876
2010,Chad,11499083,11464829,3909470,6347232,0,1771,28900,3771,0,0,TCD,Africa,892.568869694168
2010,Chile,17077416,16792414,15587652,4500,0,2700,1024644,2254,20664,0,CHL,South America,12808.0383396854
2010,China,1345174272,1341577454,78030424,33629356,18572,169491958,437181638,564973194,2579,22699,CHN,Asia,4550.45310775599
2010,Colombia,46295000,46104347,44910647,27740,8095,1619,694425,1295,8095,0,COL,South America,6336.70947398467
2010,Comoros,679961,679828,850,666746,0,0,1658,0,0,0,COM,Africa,1316.49121286421
2010,Costa Rica,4450000,4412549,3925741,0,558,1200,445000,35000,3800,0,CRI,North America,8227.12749377141
2010,Croatia,4424161,4357721,4042145,65023,0,0,250000,0,553,0,HRV,Europe,14067.5231191915
2010,Cuba,11241161,14540477,7407107,8000,25000,0,1478290,5620580,1500,0,CUB,North America,5730.35426413345
2010,Cyprus,813958,797876,606674,164999,0,0,26056,0,147,0,CYP,Asia,31023.6383309791
2010,Czech Republic,10535111,10241372,2252712,1338,0,0,7980000,0,7322,0,CZE,Europe,19960.0684872157
2010,Denmark,5539634,5317051,4527237,222000,206,4487,560000,0,2153,0,DNK,Europe,58041.3984363385
2010,Djibouti,882943,882741,12256,860869,352,0,8500,0,0,0,DJI,Africa,1343.27512498519
2010,Dominica,73000,71540,67160,0,0,0,4380,0,0,0,DMA,North America,6967.36495514661
2010,Dominican Republic,9956648,9857180,8662283,0,0,0,1194797,0,100,0,DOM,North America,5555.39201393816
2010,Ecuador,14209151,14084784,12830327,1500,0,7460,1207777,0,1000,0,ECU,South America,4633.59128443099
2010,El Salvador,7212288,7040517,6209779,2027,0,0,800563,0,648,0,SLV,North America,2983.2288061357
2010,Equatorial Guinea,698295,690349,622914,27500,349,0,24000,0,0,0,GNQ,Africa,17288.84259775
2010,Eritrea,5234450,5218672,3009808,2100000,1047,0,66898,0,0,0,ERI,Africa,501.355316997143
2010,Estonia,1339974,1315832,380141,2000,361,1401,925000,73,1700,19,EST,Europe,14663.0446126465
2010,Ethiopia,82278800,82225291,50654152,28332765,6130,0,105200,0,4500,0,ETH,Africa,341.554122699663
2010,Fiji,859318,858973,549963,51559,240609,0,9042,0,0,4200,FJI,Oceania,3652.53593320954
2010,Finland,5363908,5185766,4258941,24245,0,4988,890650,3991,1277,0,FIN,Europe,46459.9732548543
2010,France,62722560,62502544,44023361,4950000,51000,650755,12008726,223292,480000,0,FRA,Europe,40638.3352541414
2010,Gabon,1402214,1398709,1047752,210332,0,0,22500,0,0,0,GAB,Africa,8849.32260799167
2010,Georgia,4452394,4418058,3553010,440787,0,0,390000,0,12000,0,GEO,Asia,3233.29594347421
2010,Germany,81698976,81115256,57827992,4000000,97500,245000,18790764,0,119000,25000,DEU,Europe,41531.9341978689
2010,Ghana,23997252,23814530,16879326,4223515,0,0,1439835,0,0,0,GHA,Africa,1299.34521164062
2010,Greece,11319288,11255596,10682948,272000,0,0,295000,0,5648,0,GRC,Europe,26690.6074159782
2010,Grenada,108419,100486,94323,526,263,0,5217,0,0,0,GRD,North America,7258.16656084855
2010,Guatemala,13824463,13775089,13133239,2000,0,0,635050,0,2000,0,GTM,North America,2852.54732650116
2010,Guinea,10238627,10225332,819087,8702832,0,9000,19259,0,0,0,GIN,Africa,672.424930359396
2010,Guinea-Bissau,1477784,1476885,160848,589777,0,0,24000,0,0,0,GNB,Africa,558.174668134758
2010,Guyana,767501,764647,427919,57562,226412,0,38375,1000,29,0,GUY,South America,4580.69876204788
2010,Haiti,9760832,13382736,8003882,1750,0,0,976083,4392374,120,0,HTI,North America,1191.97266373335
2010,Honduras,8002039,7922811,7121814,397,0,0,800203,0,397,0,HND,North America,1891.15858933835
2010,Hungary,9900000,9373365,6669095,4500,0,0,2688805,0,10965,0,HUN,Europe,13223.0830027699
2010,Iceland,316821,304842,290063,1589,0,1087,10309,0,0,0,ISL,Europe,43237.0729488958
2010,India,1195000000,1194523484,27973830,160130000,961401054,9241589,3717450,151021,5000,22322975,IND,Asia,1357.5637268318
2010,Indonesia,239960000,239610214,25444526,201550000,3599400,1919680,1800000,2062908,0,12500,IDN,Asia,3122.36267319362
2010,Iraq,31800000,31160000,600000,30210000,0,0,350000,0,0,0,IRQ,Asia,4657.28026921588
2010,Ireland,4462987,4450132,4150307,25700,0,781,269811,0,1984,0,IRL,Europe,48607.9405162216
2010,Israel,7624494,7592699,152400,1524000,0,0,343000,0,5573299,0,ISR,Asia,30780.0238155167
2010,Italy,60483224,60152338,48018881,700000,7923,8831,11300000,46270,39000,24193,ITA,Europe,36000.5201179254
2010,Jamaica,2868630,2564536,1974000,1513,15961,322,572000,0,531,0,JAM,North America,4704.04775962425
2010,Japan,127451704,211308623,2499998,195001,23500,88035713,12107911,295000,1000,2000,JPN,Asia,44968.1562349739
2010,Jordan,6112148,6112145,183363,5928782,0,0,0,0,0,0,JOR,Asia,3736.64546207921
2010,Kazakhstan,16315848,16293878,4731595,9678983,0,0,1880000,0,3300,0,KAZ,Asia,9070.48825285747
2010,Kenya,40187108,40144055,32402646,4198090,175000,1266,133500,1929,1300,42500,KEN,Africa,1080.29618449063
2010,Kiribati,103000,101983,98880,0,0,13,1030,0,0,0,KIR,Oceania,1516.76322991189
2010,Kosovo,1733872,1732012,64054,1657720,0,0,10238,0,0,0,XKX,Unknown,3009.55933383867
2010,Kuwait,2695568,2586320,0,2478497,107823,0,0,0,0,0,KWT,Asia,38577.4982788212
2010,Latvia,2242818,2229106,1772369,320,205,167,450000,0,6000,0,LVA,Europe,11420.9940032836
2010,Lebanon,4081000,4062137,1660967,2203740,0,75000,122430,0,0,0,LBN,Asia,7761.64148944981
2010,Lesotho,2094896,2087864,1972951,1600,1213,0,5800,0,0,0,LSO,Africa,1119.84364083093
2010,Liberia,4167344,4166998,3542240,468918,0,0,41673,0,0,0,LBR,Africa,513.44556667507
2010,Libya,6509106,6506106,195273,6310833,0,0,0,0,0,0,LBY,Africa,12064.7729057622
2010,Liechtenstein,35760,35142,31031,1960,0,148,1952,0,40,0,LIE,Europe,141192.534673018
2010,Lithuania,3321032,3268834,2755107,2727,0,0,505000,0,6000,0,LTU,Europe,11987.508411647
2010,Luxembourg,505838,498070,460637,10139,0,0,25101,0,600,0,LUX,Europe,110777.907928996
2010,Madagascar,20538780,20535170,12031782,1123633,11912,5135,125000,17200,308,0,MDG,Africa,471.959211584125
2010,Malawi,14460699,14454268,10452600,2110934,32970,0,87882,0,278,771,MWI,Africa,478.668688469613
2010,Malaysia,28300000,28268358,2338758,17263000,1698000,5433600,50000,710000,0,0,MYS,Asia,9040.56849464524
2010,Maldives,317405,313828,1441,311056,0,1331,0,0,0,0,MDV,Asia,7076.73982087196
2010,Mali,13568961,13567770,407068,12754822,0,0,25200,0,0,0,MLI,Africa,710.274249372168
2010,Malta,412911,412235,401633,4122,0,0,6200,0,60,0,MLT,Europe,21799.1742559798
2010,Marshall Islands,54566,54471,50971,0,0,0,1200,0,0,0,MHL,Oceania,2846.06554177534
2010,Mauritania,3311512,3241995,8718,3212166,0,0,3560,0,0,0,MRT,Africa,1610.92160333629
2010,Mauritius,1280511,1280028,416484,221778,622238,2251,9092,3500,0,2817,MUS,Africa,8000.37643182154
2010,Mexico,112336538,111998869,108811290,3760,0,0,3052509,35995,67476,0,MEX,North America,9271.39839576997
2010,Moldova,3562158,3561200,2925500,128238,0,0,500000,0,3900,0,MDA,Europe,2437.52997842423
2010,Monaco,33105,31584,26550,264,0,0,4270,0,500,0,MCO,Europe,150737.892475253
2010,Mongolia,2746016,2735938,53170,82380,0,1455388,850000,45000,0,0,MNG,Asia,2643.28708316435
2010,Montenegro,629517,626810,478002,120289,0,119,28400,0,0,0,MNE,Europe,6688.48239970574
